@relation 'autoGeneratedARFF-weka.filters.unsupervised.attribute.Remove-R2,4-9,11,13-14,16,18-19,21,23-27,30-36,39-47'

@attribute bodydearword.feature numeric
@attribute bodyhtml.feature numeric
@attribute bodysuspensionword.feature numeric
@attribute externalsabinary.feature numeric
@attribute scriptonclick.feature numeric
@attribute scriptstatuschange.feature numeric
@attribute sendnumwords.feature numeric
@attribute subjectbankword.feature numeric
@attribute subjectrichness.feature numeric
@attribute subjectverifyword.feature numeric
@attribute urlnumip.feature numeric
@attribute urlnumlink.feature numeric
@attribute class {ham,phish}

@data
0,0,0,0,0,0,0,1,0.254902,0,0,0,ham
0,0,0,0,0,0,0,0,0.191489,0,0,0,ham
0,0,0,0,0,0,0,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.27451,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.203704,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.258065,0,0,0,ham
0,0,0,0,0,0,0,0,0.207547,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.333333,0,0,0,ham
0,0,0,0,0,0,0,0,0.125,0,0,0,ham
0,0,0,0,0,0,0,0,0.191489,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.211538,0,0,0,ham
0,0,0,0,0,0,0,0,0.229167,0,0,0,ham
0,0,0,0,0,0,0,0,0.15625,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.216216,0,0,0,ham
0,0,0,0,0,0,0,0,0.225,0,0,0,ham
0,0,0,0,0,0,0,0,0.175,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.211538,0,0,0,ham
0,0,0,0,0,0,0,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.189189,0,0,0,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,0,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.233333,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.178571,0,0,0,ham
0,0,0,0,0,0,0,0,0.307692,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
0,0,0,0,0,0,0,0,0.133333,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.137931,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.227273,0,0,0,ham
0,0,0,0,0,0,0,0,0.21875,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.28,0,0,0,ham
0,0,0,0,0,0,0,0,0.170732,0,0,0,ham
0,0,0,0,0,0,0,0,0.169811,0,0,0,ham
0,0,0,0,0,0,0,0,0.18,0,0,0,ham
0,0,0,0,0,0,0,0,0.155556,0,0,0,ham
0,0,0,0,0,0,0,0,0.151515,0,0,0,ham
0,0,0,0,0,0,0,0,0.162791,0,0,0,ham
0,0,0,0,0,0,0,0,0.216216,0,0,0,ham
0,0,0,0,0,0,0,0,0.296296,0,0,0,ham
0,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.189655,0,0,0,ham
0,0,0,0,0,0,0,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.255319,0,0,0,ham
0,0,0,0,0,0,0,0,0.302326,0,0,0,ham
0,0,0,0,0,0,0,0,0.189189,0,0,0,ham
0,0,0,0,0,0,0,0,0.1,0,0,0,ham
0,0,0,0,0,0,0,0,0.215686,0,0,0,ham
0,0,0,0,0,0,0,0,0.205882,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.269231,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.211538,0,0,0,ham
0,0,0,0,0,0,0,0,0.148148,0,0,0,ham
0,0,0,0,0,0,0,0,0.207547,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.178571,0,0,0,ham
0,0,0,0,0,0,0,0,0.133333,0,0,0,ham
0,0,0,0,0,0,0,0,0.238095,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.146341,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.216216,0,0,0,ham
0,0,0,0,0,0,0,0,0.310345,0,0,0,ham
0,0,0,0,0,0,0,0,0.307692,0,0,0,ham
0,0,0,0,0,0,0,0,0.086957,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.227273,0,0,0,ham
0,0,0,0,0,0,0,0,0.131579,0,0,0,ham
0,0,0,0,0,0,0,0,0.105263,0,0,0,ham
0,0,0,0,0,0,0,0,0.3,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.195122,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.140351,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.162791,0,0,0,ham
0,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.26087,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.297297,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.105263,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.205882,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.266667,0,0,0,ham
0,0,0,0,0,0,0,0,0.151515,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.15625,0,0,0,ham
0,0,0,0,0,0,0,0,0.24,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.225806,0,0,0,ham
0,0,0,0,0,0,0,0,0.263158,0,0,0,ham
0,0,0,0,0,0,0,0,0.16,0,0,0,ham
0,0,0,0,0,0,0,0,0.254902,0,0,0,ham
0,0,0,0,0,0,0,0,0.193548,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.16,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.236842,0,0,0,ham
0,0,0,0,0,0,0,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.125,0,0,0,ham
0,0,0,0,0,0,0,0,0.152174,0,0,0,ham
0,0,0,0,0,0,0,0,0.133333,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.117647,0,0,0,ham
0,0,0,0,0,0,0,0,0.159091,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.205882,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
1,0,0,0,0,0,0,0,0.324324,0,0,0,ham
0,0,0,0,0,0,0,0,0.266667,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.12,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.297297,0,0,0,ham
0,0,0,0,0,0,0,0,0.175,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.16129,0,0,0,ham
0,0,0,0,0,0,0,0,0.178571,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.138889,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.136364,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,0,0,0.272727,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.28125,0,0,0,ham
0,0,0,0,0,0,0,0,0.194444,0,0,0,ham
0,0,0,0,0,0,0,0,0.184211,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.227273,0,0,0,ham
0,0,0,0,0,0,0,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.24,0,0,0,ham
0,0,0,0,0,0,0,0,0.21875,0,0,0,ham
0,0,0,0,0,0,0,0,0.28,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.189189,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.277778,0,0,0,ham
0,0,0,0,0,0,0,0,0.242424,0,0,0,ham
0,0,0,0,0,0,0,0,0.153846,0,0,0,ham
0,0,0,0,0,0,0,0,0.225,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.228571,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.170732,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.148148,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,1,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.090909,0,0,0,ham
0,0,0,0,0,0,0,0,0.086957,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.266667,0,0,0,ham
0,0,0,0,0,0,0,0,0.206897,0,0,0,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.12963,0,0,0,ham
0,0,0,0,0,0,0,0,0.233333,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.148936,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.209302,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.219512,0,0,0,ham
0,0,0,0,0,0,0,0,0.205882,0,0,0,ham
0,0,0,0,0,0,0,0,0.191489,0,0,0,ham
0,0,0,0,0,0,0,0,0.242424,0,0,0,ham
0,0,0,0,0,0,0,0,0.153846,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.140351,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.178571,0,0,0,ham
0,0,0,0,0,0,0,0,0.23913,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.160714,0,0,0,ham
0,0,0,0,0,0,0,0,0.162791,0,0,0,ham
0,0,0,0,0,0,0,0,0.233333,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,1,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.28,0,0,0,ham
0,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.333333,0,0,0,ham
0,0,0,0,0,0,0,0,0.3,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.189189,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.263158,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,1,0.242424,0,0,0,ham
0,0,0,0,0,0,0,0,0.173077,0,0,0,ham
0,0,0,0,0,0,0,0,0.3125,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.272727,0,0,0,ham
0,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.3,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.263158,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.163265,0,0,0,ham
0,0,0,0,0,0,0,0,0.177778,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.151515,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.272727,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.205128,0,0,0,ham
0,0,0,0,0,0,0,0,0.195122,0,0,0,ham
0,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
0,0,0,0,0,0,0,0,0.125,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.227273,0,0,0,ham
0,0,0,0,0,0,0,0,0.272727,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.333333,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.095238,0,0,0,ham
0,0,0,0,0,0,0,0,0.269231,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.159091,0,0,0,ham
0,0,0,0,0,0,0,0,0.153846,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.21875,0,0,0,ham
0,0,0,0,0,0,0,0,0.170213,0,0,0,ham
0,0,0,0,0,0,0,0,0.4,0,0,0,ham
0,0,0,0,0,0,0,0,0.162791,0,0,0,ham
0,0,0,0,0,0,0,0,0.193548,0,0,0,ham
0,0,0,0,0,0,0,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.15625,0,0,0,ham
0,0,0,0,0,0,0,0,0.162162,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
0,0,0,0,0,0,0,0,0.206897,0,0,0,ham
0,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.129032,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.128571,0,0,0,ham
0,0,0,0,0,0,0,0,0.208955,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.15625,0,0,0,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.241379,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,4,0,0.238095,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.153846,0,0,0,ham
0,0,0,0,0,0,3,0,0.22449,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.16,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.212121,0,0,0,ham
0,0,0,0,0,0,0,0,0.285714,0,0,0,ham
0,0,0,0,0,0,0,0,0.121951,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,4,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.24,0,0,0,ham
0,0,0,0,0,0,3,0,0.333333,0,0,0,ham
0,0,0,0,0,0,3,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.192308,0,0,0,ham
0,0,0,0,0,0,5,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.163265,0,0,0,ham
0,0,0,0,0,0,0,0,0.153846,0,0,0,ham
0,0,0,0,0,0,0,0,0.146341,0,0,0,ham
0,0,0,0,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.227273,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.16,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.148936,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
1,1,0,1,0,0,0,0,0.153846,0,1,3,phish
0,1,0,1,0,0,0,0,0.169811,0,0,6,phish
0,1,0,1,0,0,0,0,0.217391,0,0,9,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
1,1,0,1,1,0,0,0,0.1875,0,0,13,phish
1,1,1,1,0,0,0,0,0.2,0,0,7,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
1,0,0,1,0,0,0,0,0.190476,1,0,0,phish
1,1,0,1,0,0,0,0,0.142857,0,1,1,phish
1,1,0,1,0,0,0,0,0.111111,0,1,3,phish
1,1,0,1,0,1,4,0,0.125,0,0,1,phish
1,1,0,1,1,0,0,0,0.181818,0,0,8,phish
1,1,0,1,0,0,0,0,0.153846,0,1,3,phish
0,1,0,1,0,0,0,0,0.162162,0,0,2,phish
0,1,0,1,0,0,0,0,0.130435,0,1,1,phish
0,1,0,1,0,0,0,0,0.162162,0,0,2,phish
0,1,0,1,0,0,0,0,0.162162,0,0,2,phish
1,1,0,1,0,0,0,1,0.125,0,0,5,phish
0,1,0,1,0,0,0,1,0.15625,0,0,1,phish
1,1,1,1,0,0,0,0,0.155556,0,1,1,phish
1,1,0,0,0,0,4,0,0.243902,0,0,1,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
1,1,0,1,1,0,0,0,0.181818,0,0,4,phish
1,1,0,1,0,0,0,0,0.130435,0,1,1,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
1,1,0,1,0,0,0,0,0.142857,0,1,6,phish
1,1,0,1,0,0,0,0,0.142857,0,1,6,phish
1,1,0,1,0,0,0,0,0.135135,0,2,2,phish
1,1,0,1,0,0,0,0,0.185185,0,2,2,phish
1,1,0,1,0,0,0,0,0.148936,0,2,2,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
0,1,0,0,0,0,0,0,0.175,0,0,6,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
0,1,0,1,0,0,0,0,0.083333,0,1,1,phish
0,0,0,1,0,0,0,0,0.129032,0,0,0,phish
1,1,0,1,0,1,0,0,0.125,0,0,1,phish
1,1,0,1,0,1,0,0,0.125,0,0,1,phish
1,1,0,1,0,0,0,0,0.142857,0,1,6,phish
1,1,0,1,0,0,0,0,0.170732,0,2,2,phish
1,1,0,1,0,0,0,0,0.133333,0,2,2,phish
0,1,0,1,0,0,0,0,0.2,0,1,1,phish
0,1,0,1,0,0,0,0,0.216667,0,1,1,phish
1,1,0,1,0,0,0,0,0.170732,0,2,2,phish
1,1,0,1,0,0,0,0,0.172414,0,2,2,phish
1,1,0,1,0,0,0,0,0.135135,0,2,2,phish
1,1,0,1,1,0,0,0,0.181818,0,1,4,phish
0,1,0,1,0,0,0,0,0.225,0,0,2,phish
0,0,0,0,0,0,0,0,0.166667,1,0,0,phish
0,1,0,1,0,0,0,0,0.181818,0,0,1,phish
0,1,0,0,0,0,0,0,0.066667,0,0,1,phish
1,1,0,1,1,0,0,0,0.181818,0,1,4,phish
1,1,0,1,0,0,0,0,0.133333,0,0,4,phish
